            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2458321.708333333, A.D. 2018-Jul-22 05:00:00.0000,  4.889996083764562E-01, -1.198442689939570E+00,  5.036853002020447E-01,  1.099020442329038E-02,  3.798213824280822E-03,  3.299423569840650E-03,  8.021703008883090E-03,  1.388914820894911E+00,  1.788543962759158E-03,
2458321.750000000, A.D. 2018-Jul-22 06:00:00.0000,  4.894574866652358E-01, -1.198284316143316E+00,  5.038227278904928E-01,  1.098795314729059E-02,  3.803728126623414E-03,  3.297105432418249E-03,  8.022133162640459E-03,  1.388989299709224E+00,  1.786439123530444E-03,
2458321.791666667, A.D. 2018-Jul-22 07:00:00.0000,  4.899152711145006E-01, -1.198125712618123E+00,  5.039600589844773E-01,  1.098570012680622E-02,  3.809240813446014E-03,  3.294787035651529E-03,  8.022562809874911E-03,  1.389063690821813E+00,  1.784334280039151E-03,
2458321.833333333, A.D. 2018-Jul-22 08:00:00.0000,  4.903729616515815E-01, -1.197966879431294E+00,  5.040972934731965E-01,  1.098344536244151E-02,  3.814751885160222E-03,  3.292468379668958E-03,  8.022991950585433E-03,  1.389137994232502E+00,  1.782229432327776E-03,
2458321.875000000, A.D. 2018-Jul-22 09:00:00.0000,  4.908305582038269E-01, -1.197807816650118E+00,  5.042344313458517E-01,  1.098118885479977E-02,  3.820261342177155E-03,  3.290149464598763E-03,  8.023420584771011E-03,  1.389212209941116E+00,  1.780124580438708E-03,
2458321.916666667, A.D. 2018-Jul-22 10:00:00.0000,  4.912880606986103E-01, -1.197648524341867E+00,  5.043714725916494E-01,  1.097893060448329E-02,  3.825769184907540E-03,  3.287830290568884E-03,  8.023848712430648E-03,  1.389286337947480E+00,  1.778019724414184E-03,
2458321.958333333, A.D. 2018-Jul-22 11:00:00.0000,  4.917454690633375E-01, -1.197489002573791E+00,  5.045084171998040E-01,  1.097667061209334E-02,  3.831275413761804E-03,  3.285510857706936E-03,  8.024276333563351E-03,  1.389360378251427E+00,  1.775914864296256E-03,
2458322.000000000, A.D. 2018-Jul-22 12:00:00.0000,  4.922027832254325E-01, -1.197329251413129E+00,  5.046452651595326E-01,  1.097440887823026E-02,  3.836780029149890E-03,  3.283191166140286E-03,  8.024703448168141E-03,  1.389434330852783E+00,  1.773810000126867E-03,
2458322.041666667, A.D. 2018-Jul-22 13:00:00.0000,  4.926600031123438E-01, -1.197169270927100E+00,  5.047820164600574E-01,  1.097214540349336E-02,  3.842283031481349E-03,  3.280871215996021E-03,  8.025130056244048E-03,  1.389508195751381E+00,  1.771705131947811E-03,
2458322.083333333, A.D. 2018-Jul-22 14:00:00.0000,  4.931171286515523E-01, -1.197009061182904E+00,  5.049186710906090E-01,  1.096988018848096E-02,  3.847784421165435E-03,  3.278551007400903E-03,  8.025556157790112E-03,  1.389581972947057E+00,  1.769600259800698E-03,
2458322.125000000, A.D. 2018-Jul-22 15:00:00.0000,  4.935741597705566E-01, -1.196848622247727E+00,  5.050552290404202E-01,  1.096761323379039E-02,  3.853284198610915E-03,  3.276230540481446E-03,  8.025981752805382E-03,  1.389655662439644E+00,  1.767495383727029E-03,
2458322.166666667, A.D. 2018-Jul-22 16:00:00.0000,  4.940310963968801E-01, -1.196687954188739E+00,  5.051916902987293E-01,  1.096534454001805E-02,  3.858782364226166E-03,  3.273909815363888E-03,  8.026406841288919E-03,  1.389729264228980E+00,  1.765390503768155E-03,
2458322.208333333, A.D. 2018-Jul-22 17:00:00.0000,  4.944879384580783E-01, -1.196527057073090E+00,  5.053280548547826E-01,  1.096307410775926E-02,  3.864278918419263E-03,  3.271588832174138E-03,  8.026831423239796E-03,  1.389802778314904E+00,  1.763285619965245E-03,
2458322.250000000, A.D. 2018-Jul-22 18:00:00.0000,  4.949446858817242E-01, -1.196365930967912E+00,  5.054643226978285E-01,  1.096080193760841E-02,  3.869773861597797E-03,  3.269267591037866E-03,  8.027255498657088E-03,  1.389876204697257E+00,  1.761180732359360E-03,
2458322.291666667, A.D. 2018-Jul-22 19:00:00.0000,  4.954013385954157E-01, -1.196204575940326E+00,  5.056004938171212E-01,  1.095852803015893E-02,  3.875267194168968E-03,  3.266946092080456E-03,  8.027679067539886E-03,  1.389949543375882E+00,  1.759075840991415E-03,
2458322.333333333, A.D. 2018-Jul-22 20:00:00.0000,  4.958578965267825E-01, -1.196042992057429E+00,  5.057365682019224E-01,  1.095625238600319E-02,  3.880758916539674E-03,  3.264624335426976E-03,  8.028102129887292E-03,  1.390022794350622E+00,  1.756970945902139E-03,
2458322.375000000, A.D. 2018-Jul-22 21:00:00.0000,  4.963143596034716E-01, -1.195881179386306E+00,  5.058725458414968E-01,  1.095397500573265E-02,  3.886249029116327E-03,  3.262302321202248E-03,  8.028524685698415E-03,  1.390095957621323E+00,  1.754866047132156E-03,
2458322.416666667, A.D. 2018-Jul-22 22:00:00.0000,  4.967707277531548E-01, -1.195719137994022E+00,  5.060084267251135E-01,  1.095169588993775E-02,  3.891737532304948E-03,  3.259980049530815E-03,  8.028946734972370E-03,  1.390169033187832E+00,  1.752761144721944E-03,
2458322.458333333, A.D. 2018-Jul-22 23:00:00.0000,  4.972270009035359E-01, -1.195556867947627E+00,  5.061442108420500E-01,  1.094941503920796E-02,  3.897224426511255E-03,  3.257657520536899E-03,  8.029368277708289E-03,  1.390242021049999E+00,  1.750656238711797E-03,
2458322.500000000, A.D. 2018-Jul-23 00:00:00.0000,  4.976831789823357E-01, -1.195394369314154E+00,  5.062798981815865E-01,  1.094713245413175E-02,  3.902709712140481E-03,  3.255334734344482E-03,  8.029789313905310E-03,  1.390314921207676E+00,  1.748551329141902E-03,
2458322.541666667, A.D. 2018-Jul-23 01:00:00.0000,  4.981392619172995E-01, -1.195231642160618E+00,  5.064154887330079E-01,  1.094484813529667E-02,  3.908193389597468E-03,  3.253011691077264E-03,  8.030209843562581E-03,  1.390387733660712E+00,  1.746446416052308E-03,
2458322.583333333, A.D. 2018-Jul-23 02:00:00.0000,  4.985952496362044E-01, -1.195068686554018E+00,  5.065509824856073E-01,  1.094256208328921E-02,  3.913675459286750E-03,  3.250688390858630E-03,  8.030629866679262E-03,  1.390460458408965E+00,  1.744341499482871E-03,
2458322.625000000, A.D. 2018-Jul-23 03:00:00.0000,  4.990511420668448E-01, -1.194905502561335E+00,  5.066863794286798E-01,  1.094027429869493E-02,  3.919155921612382E-03,  3.248364833811722E-03,  8.031049383254522E-03,  1.390533095452289E+00,  1.742236579473349E-03,
2458322.666666667, A.D. 2018-Jul-23 04:00:00.0000,  4.995069391370393E-01, -1.194742090249536E+00,  5.068216795515260E-01,  1.093798478209842E-02,  3.924634776978021E-03,  3.246041020059405E-03,  8.031468393287527E-03,  1.390605644790540E+00,  1.740131656063353E-03,
2458322.708333333, A.D. 2018-Jul-23 05:00:00.0000,  4.999626407746380E-01, -1.194578449685567E+00,  5.069568828434541E-01,  1.093569353408326E-02,  3.930112025787020E-03,  3.243716949724224E-03,  8.031886896777474E-03,  1.390678106423580E+00,  1.738026729292315E-03,
2458322.750000000, A.D. 2018-Jul-23 06:00:00.0000,  5.004182469075084E-01, -1.194414580936361E+00,  5.070919892937749E-01,  1.093340055523208E-02,  3.935587668442251E-03,  3.241392622928489E-03,  8.032304893723557E-03,  1.390750480351269E+00,  1.735921799199562E-03,
2458322.791666667, A.D. 2018-Jul-23 07:00:00.0000,  5.008737574635419E-01, -1.194250484068833E+00,  5.072269988918042E-01,  1.093110584612655E-02,  3.941061705346188E-03,  3.239068039794230E-03,  8.032722384124981E-03,  1.390822766573468E+00,  1.733816865824274E-03,
2458322.833333333, A.D. 2018-Jul-23 08:00:00.0000,  5.013291723706615E-01, -1.194086159149879E+00,  5.073619116268655E-01,  1.092880940734731E-02,  3.946534136901002E-03,  3.236743200443162E-03,  8.033139367980956E-03,  1.390894965090042E+00,  1.731711929205456E-03,
2458322.875000000, A.D. 2018-Jul-23 09:00:00.0000,  5.017844915568074E-01, -1.193921606246381E+00,  5.074967274882849E-01,  1.092651123947409E-02,  3.952004963508376E-03,  3.234418104996760E-03,  8.033555845290717E-03,  1.390967075900857E+00,  1.729606989382005E-03,
2458322.916666667, A.D. 2018-Jul-23 10:00:00.0000,  5.022397149499431E-01, -1.193756825425206E+00,  5.076314464653932E-01,  1.092421134308563E-02,  3.957474185569603E-03,  3.232092753576226E-03,  8.033971816053481E-03,  1.391039099005780E+00,  1.727502046392675E-03,
2458322.958333333, A.D. 2018-Jul-23 11:00:00.0000,  5.026948424780645E-01, -1.193591816753197E+00,  5.077660685475290E-01,  1.092190971875966E-02,  3.962941803485666E-03,  3.229767146302444E-03,  8.034387280268509E-03,  1.391111034404680E+00,  1.725397100276046E-03,
2458323.000000000, A.D. 2018-Jul-23 12:00:00.0000,  5.031498740691837E-01, -1.193426580297188E+00,  5.079005937240336E-01,  1.091960636707299E-02,  3.968407817657066E-03,  3.227441283296062E-03,  8.034802237935040E-03,  1.391182882097427E+00,  1.723292151070590E-03,
2458323.041666667, A.D. 2018-Jul-23 13:00:00.0000,  5.036048096513367E-01, -1.193261116123995E+00,  5.080350219842534E-01,  1.091730128860145E-02,  3.973872228483905E-03,  3.225115164677454E-03,  8.035216689052341E-03,  1.391254642083893E+00,  1.721187198814635E-03,
2458323.083333333, A.D. 2018-Jul-23 14:00:00.0000,  5.040596491525910E-01, -1.193095424300412E+00,  5.081693533175415E-01,  1.091499448391988E-02,  3.979335036365977E-03,  3.222788790566684E-03,  8.035630633619681E-03,  1.391326314363953E+00,  1.719082243546348E-03,
2458323.125000000, A.D. 2018-Jul-23 15:00:00.0000,  5.045143925010310E-01, -1.192929504893222E+00,  5.083035877132541E-01,  1.091268595360216E-02,  3.984796241702605E-03,  3.220462161083564E-03,  8.036044071636340E-03,  1.391397898937481E+00,  1.716977285303756E-03,
2458323.166666667, A.D. 2018-Jul-23 16:00:00.0000,  5.049690396247645E-01, -1.192763357969189E+00,  5.084377251607529E-01,  1.091037569822124E-02,  3.990255844892698E-03,  3.218135276347650E-03,  8.036457003101606E-03,  1.391469395804354E+00,  1.714872324124783E-03,
2458323.208333333, A.D. 2018-Jul-23 17:00:00.0000,  5.054235904519307E-01, -1.192596983595060E+00,  5.085717656494061E-01,  1.090806371834904E-02,  3.995713846334868E-03,  3.215808136478178E-03,  8.036869428014777E-03,  1.391540804964451E+00,  1.712767360047160E-03,
2458323.250000000, A.D. 2018-Jul-23 18:00:00.0000,  5.058780449106853E-01, -1.192430381837568E+00,  5.087057091685848E-01,  1.090575001455656E-02,  4.001170246427237E-03,  3.213480741594150E-03,  8.037281346375165E-03,  1.391612126417652E+00,  1.710662393108513E-03,
2458323.291666667, A.D. 2018-Jul-23 19:00:00.0000,  5.063324029292077E-01, -1.192263552763427E+00,  5.088395557076650E-01,  1.090343458741384E-02,  4.006625045567531E-03,  3.211153091814294E-03,  8.037692758182075E-03,  1.391683360163837E+00,  1.708557423346332E-03,
2458323.333333333, A.D. 2018-Jul-23 20:00:00.0000,  5.067866644357081E-01, -1.192096496439334E+00,  5.089733052560304E-01,  1.090111743748992E-02,  4.012078244153172E-03,  3.208825187257030E-03,  8.038103663434845E-03,  1.391754506202892E+00,  1.706452450797932E-03,
2458323.375000000, A.D. 2018-Jul-23 21:00:00.0000,  5.072408293584137E-01, -1.191929212931972E+00,  5.091069578030668E-01,  1.089879856535291E-02,  4.017529842581091E-03,  3.206497028040541E-03,  8.038514062132801E-03,  1.391825564534699E+00,  1.704347475500525E-03,
2458323.416666667, A.D. 2018-Jul-23 22:00:00.0000,  5.076948976255750E-01, -1.191761702308005E+00,  5.092405133381650E-01,  1.089647797156996E-02,  4.022979841247827E-03,  3.204168614282737E-03,  8.038923954275284E-03,  1.391896535159146E+00,  1.702242497491179E-03,
2458323.458333333, A.D. 2018-Jul-23 23:00:00.0000,  5.081488691654732E-01, -1.191593964634081E+00,  5.093739718507231E-01,  1.089415565670722E-02,  4.028428240549603E-03,  3.201839946101222E-03,  8.039333339861654E-03,  1.391967418076119E+00,  1.700137516806799E-03,
2458323.500000000, A.D. 2018-Jul-24 00:00:00.0000,  5.086027439064061E-01, -1.191425999976833E+00,  5.095073333301418E-01,  1.089183162132992E-02,  4.033875040882167E-03,  3.199511023613364E-03,  8.039742218891262E-03,  1.392038213285510E+00,  1.698032533484172E-03,
2458323.541666667, A.D. 2018-Jul-24 01:00:00.0000,  5.090565217766951E-01, -1.191257808402877E+00,  5.096405977658268E-01,  1.088950586600234E-02,  4.039320242640860E-03,  3.197181846936261E-03,  8.040150591363485E-03,  1.392108920787207E+00,  1.695927547559959E-03,
2458323.583333333, A.D. 2018-Jul-24 02:00:00.0000,  5.095102027046918E-01, -1.191089389978810E+00,  5.097737651471909E-01,  1.088717839128774E-02,  4.044763846220715E-03,  3.194852416186704E-03,  8.040558457277702E-03,  1.392179540581104E+00,  1.693822559070642E-03,
2458323.625000000, A.D. 2018-Jul-24 03:00:00.0000,  5.099637866187647E-01, -1.190920744771216E+00,  5.099068354636491E-01,  1.088484919774848E-02,  4.050205852016283E-03,  3.192522731481248E-03,  8.040965816633293E-03,  1.392250072667095E+00,  1.691717568052603E-03,
2458323.666666667, A.D. 2018-Jul-24 04:00:00.0000,  5.104172734473053E-01, -1.190751872846662E+00,  5.100398087046218E-01,  1.088251828594597E-02,  4.055646260421715E-03,  3.190192792936183E-03,  8.041372669429657E-03,  1.392320517045074E+00,  1.689612574542089E-03,
2458323.708333333, A.D. 2018-Jul-24 05:00:00.0000,  5.108706631187359E-01, -1.190582774271695E+00,  5.101726848595364E-01,  1.088018565644060E-02,  4.061085071830852E-03,  3.187862600667488E-03,  8.041779015666203E-03,  1.392390873714939E+00,  1.687507578575168E-03,
2458323.750000000, A.D. 2018-Jul-24 06:00:00.0000,  5.113239555614945E-01, -1.190413449112850E+00,  5.103054639178223E-01,  1.087785130979186E-02,  4.066522286637045E-03,  3.185532154790912E-03,  8.042184855342339E-03,  1.392461142676588E+00,  1.685402580187812E-03,
2458323.791666667, A.D. 2018-Jul-24 07:00:00.0000,  5.117771507040427E-01, -1.190243897436645E+00,  5.104381458689146E-01,  1.087551524655828E-02,  4.071957905233253E-03,  3.183201455421937E-03,  8.042590188457488E-03,  1.392531323929921E+00,  1.683297579415854E-03,
2458323.833333333, A.D. 2018-Jul-24 08:00:00.0000,  5.122302484748731E-01, -1.190074119309579E+00,  5.105707307022548E-01,  1.087317746729742E-02,  4.077391928012119E-03,  3.180870502675736E-03,  8.042995015011085E-03,  1.392601417474840E+00,  1.681192576294959E-03,
2458323.875000000, A.D. 2018-Jul-24 09:00:00.0000,  5.126832488024933E-01, -1.189904114798136E+00,  5.107032184072872E-01,  1.087083797256589E-02,  4.082824355365803E-03,  3.178539296667253E-03,  8.043399335002560E-03,  1.392671423311247E+00,  1.679087570860685E-03,
2458323.916666667, A.D. 2018-Jul-24 10:00:00.0000,  5.131361516154345E-01, -1.189733883968785E+00,  5.108356089734608E-01,  1.086849676291938E-02,  4.088255187686061E-03,  3.176207837511168E-03,  8.043803148431367E-03,  1.392741341439047E+00,  1.676982563148463E-03,
2458323.958333333, A.D. 2018-Jul-24 11:00:00.0000,  5.135889568422585E-01, -1.189563426887977E+00,  5.109679023902318E-01,  1.086615383891257E-02,  4.093684425364344E-03,  3.173876125321847E-03,  8.044206455296960E-03,  1.392811171858145E+00,  1.674877553193543E-03,
2458324.000000000, A.D. 2018-Jul-24 12:00:00.0000,  5.140416644115426E-01, -1.189392743622147E+00,  5.111000986470587E-01,  1.086380920109923E-02,  4.099112068791610E-03,  3.171544160213437E-03,  8.044609255598805E-03,  1.392880914568449E+00,  1.672772541031084E-03,
2458324.041666667, A.D. 2018-Jul-24 13:00:00.0000,  5.144942742518874E-01, -1.189221834237715E+00,  5.112321977334049E-01,  1.086146285003220E-02,  4.104538118358421E-03,  3.169211942299813E-03,  8.045011549336373E-03,  1.392950569569868E+00,  1.670667526696103E-03,
2458324.083333333, A.D. 2018-Jul-24 14:00:00.0000,  5.149467862919236E-01, -1.189050698801082E+00,  5.113641996387406E-01,  1.085911478626330E-02,  4.109962574455026E-03,  3.166879471694548E-03,  8.045413336509146E-03,  1.393020136862311E+00,  1.668562510223452E-03,
2458324.125000000, A.D. 2018-Jul-24 15:00:00.0000,  5.153992004602979E-01, -1.188879337378636E+00,  5.114961043525386E-01,  1.085676501034349E-02,  4.115385437471189E-03,  3.164546748510987E-03,  8.045814617116618E-03,  1.393089616445691E+00,  1.666457491647886E-03,
2458324.166666667, A.D. 2018-Jul-24 16:00:00.0000,  5.158515166856792E-01, -1.188707750036747E+00,  5.116279118642764E-01,  1.085441352282273E-02,  4.120806707796268E-03,  3.162213772862206E-03,  8.046215391158278E-03,  1.393159008319919E+00,  1.664352471004014E-03,
2458324.208333333, A.D. 2018-Jul-24 17:00:00.0000,  5.163037348967676E-01, -1.188535936841768E+00,  5.117596221634387E-01,  1.085206032425002E-02,  4.126226385819316E-03,  3.159880544860982E-03,  8.046615658633642E-03,  1.393228312484913E+00,  1.662247448326289E-03,
2458324.250000000, A.D. 2018-Jul-24 18:00:00.0000,  5.167558550222781E-01, -1.188363897860038E+00,  5.118912352395120E-01,  1.084970541517347E-02,  4.131644471928891E-03,  3.157547064619866E-03,  8.047015419542220E-03,  1.393297528940586E+00,  1.660142423649060E-03,
2458324.291666667, A.D. 2018-Jul-24 19:00:00.0000,  5.172078769909485E-01, -1.188191633157879E+00,  5.120227510819881E-01,  1.084734879614022E-02,  4.137060966513156E-03,  3.155213332251142E-03,  8.047414673883532E-03,  1.393366657686856E+00,  1.658037397006541E-03,
2458324.333333333, A.D. 2018-Jul-24 20:00:00.0000,  5.176598007315470E-01, -1.188019142801595E+00,  5.121541696803658E-01,  1.084499046769643E-02,  4.142475869959959E-03,  3.152879347866793E-03,  8.047813421657115E-03,  1.393435698723642E+00,  1.655932368432782E-03,
2458324.375000000, A.D. 2018-Jul-24 21:00:00.0000,  5.181116261728573E-01, -1.187846426857476E+00,  5.122854910241456E-01,  1.084263043038737E-02,  4.147889182656657E-03,  3.150545111578575E-03,  8.048211662862506E-03,  1.393504652050866E+00,  1.653827337961732E-03,
2458324.416666667, A.D. 2018-Jul-24 22:00:00.0000,  5.185633532436853E-01, -1.187673485391795E+00,  5.124167151028333E-01,  1.084026868475735E-02,  4.153300904990211E-03,  3.148210623497984E-03,  8.048609397499251E-03,  1.393573517668447E+00,  1.651722305627207E-03,
2458324.458333333, A.D. 2018-Jul-24 23:00:00.0000,  5.190149818728672E-01, -1.187500318470810E+00,  5.125478419059414E-01,  1.083790523134973E-02,  4.158711037347266E-03,  3.145875883736213E-03,  8.049006625566908E-03,  1.393642295576309E+00,  1.649617271462858E-03,
2458324.500000000, A.D. 2018-Jul-25 00:00:00.0000,  5.194665119892544E-01, -1.187326926160760E+00,  5.126788714229844E-01,  1.083554007070694E-02,  4.164119580113979E-03,  3.143540892404231E-03,  8.049403347065040E-03,  1.393710985774377E+00,  1.647512235502234E-03,
2458324.541666667, A.D. 2018-Jul-25 01:00:00.0000,  5.199179435217212E-01, -1.187153308527873E+00,  5.128098036434822E-01,  1.083317320337047E-02,  4.169526533676102E-03,  3.141205649612741E-03,  8.049799561993217E-03,  1.393779588262576E+00,  1.645407197778760E-03,
2458324.583333333, A.D. 2018-Jul-25 02:00:00.0000,  5.203692763991712E-01, -1.186979465638354E+00,  5.129406385569609E-01,  1.083080462988086E-02,  4.174931898419081E-03,  3.138870155472156E-03,  8.050195270351022E-03,  1.393848103040835E+00,  1.643302158325688E-03,
2458324.625000000, A.D. 2018-Jul-25 03:00:00.0000,  5.208205105505237E-01, -1.186805397558399E+00,  5.130713761529493E-01,  1.082843435077772E-02,  4.180335674727863E-03,  3.136534410092652E-03,  8.050590472138042E-03,  1.393916530109080E+00,  1.641197117176175E-03,
2458324.666666667, A.D. 2018-Jul-25 04:00:00.0000,  5.212716459047202E-01, -1.186631104354184E+00,  5.132020164209805E-01,  1.082606236659975E-02,  4.185737862987001E-03,  3.134198413584156E-03,  8.050985167353863E-03,  1.393984869467243E+00,  1.639092074363248E-03,
2458324.708333333, A.D. 2018-Jul-25 05:00:00.0000,  5.217226823907322E-01, -1.186456586091868E+00,  5.133325593505945E-01,  1.082368867788465E-02,  4.191138463580729E-03,  3.131862166056291E-03,  8.051379355998109E-03,  1.394053121115254E+00,  1.636987029919768E-03,
2458324.750000000, A.D. 2018-Jul-25 06:00:00.0000,  5.221736199375455E-01, -1.186281842837597E+00,  5.134630049313341E-01,  1.082131328516924E-02,  4.196537476892792E-03,  3.129525667618456E-03,  8.051773038070377E-03,  1.394121285053048E+00,  1.634881983878497E-03,
2458324.791666667, A.D. 2018-Jul-25 07:00:00.0000,  5.226244584741695E-01, -1.186106874657501E+00,  5.135933531527461E-01,  1.081893618898939E-02,  4.201934903306536E-03,  3.127188918379793E-03,  8.052166213570286E-03,  1.394189361280556E+00,  1.632776936272072E-03,
2458324.833333333, A.D. 2018-Jul-25 08:00:00.0000,  5.230751979296422E-01, -1.185931681617690E+00,  5.137236040043838E-01,  1.081655738988003E-02,  4.207330743204987E-03,  3.124851918449144E-03,  8.052558882497469E-03,  1.394257349797715E+00,  1.630671887132963E-03,
2458324.875000000, A.D. 2018-Jul-25 09:00:00.0000,  5.235258382330168E-01, -1.185756263784262E+00,  5.138537574758035E-01,  1.081417688837516E-02,  4.212724996970686E-03,  3.122514667935132E-03,  8.052951044851559E-03,  1.394325250604463E+00,  1.628566836493539E-03,
2458324.916666667, A.D. 2018-Jul-25 10:00:00.0000,  5.239763793133688E-01, -1.185580621223300E+00,  5.139838135565660E-01,  1.081179468500785E-02,  4.218117664985765E-03,  3.120177166946120E-03,  8.053342700632194E-03,  1.394393063700736E+00,  1.626461784386049E-03,
2458324.958333333, A.D. 2018-Jul-25 11:00:00.0000,  5.244268210998038E-01, -1.185404754000867E+00,  5.141137722362383E-01,  1.080941078031023E-02,  4.223508747632043E-03,  3.117839415590179E-03,  8.053733849839035E-03,  1.394460789086475E+00,  1.624356730842578E-03,
2458325.000000000, A.D. 2018-Jul-25 12:00:00.0000,  5.248771635214408E-01, -1.185228662183011E+00,  5.142436335043898E-01,  1.080702517481351E-02,  4.228898245290858E-03,  3.115501413975144E-03,  8.054124492471731E-03,  1.394528426761620E+00,  1.622251675895100E-03,
2458325.041666667, A.D. 2018-Jul-25 13:00:00.0000,  5.253274065074224E-01, -1.185052345835768E+00,  5.143733973505950E-01,  1.080463786904799E-02,  4.234286158343131E-03,  3.113163162208608E-03,  8.054514628529951E-03,  1.394595976726114E+00,  1.620146619575479E-03,
2458325.083333333, A.D. 2018-Jul-25 14:00:00.0000,  5.257775499869198E-01, -1.184875805025152E+00,  5.145030637644342E-01,  1.080224886354298E-02,  4.239672487169474E-03,  3.110824660397862E-03,  8.054904258013371E-03,  1.394663438979900E+00,  1.618041561915407E-03,
2458325.125000000, A.D. 2018-Jul-25 15:00:00.0000,  5.262275938891191E-01, -1.184699039817167E+00,  5.146326327354905E-01,  1.079985815882691E-02,  4.245057232150004E-03,  3.108485908649981E-03,  8.055293380921669E-03,  1.394730813522922E+00,  1.615936502946485E-03,
2458325.166666667, A.D. 2018-Jul-25 16:00:00.0000,  5.266775381432284E-01, -1.184522050277799E+00,  5.147621042533516E-01,  1.079746575542729E-02,  4.250440393664438E-03,  3.106146907071781E-03,  8.055681997254536E-03,  1.394798100355127E+00,  1.613831442700183E-03,
2458325.208333333, A.D. 2018-Jul-25 17:00:00.0000,  5.271273826784851E-01, -1.184344836473016E+00,  5.148914783076113E-01,  1.079507165387066E-02,  4.255821972092176E-03,  3.103807655769782E-03,  8.056070107011667E-03,  1.394865299476463E+00,  1.611726381207812E-03,
2458325.250000000, A.D. 2018-Jul-25 18:00:00.0000,  5.275771274241411E-01, -1.184167398468773E+00,  5.150207548878659E-01,  1.079267585468267E-02,  4.261201967812126E-03,  3.101468154850288E-03,  8.056457710192767E-03,  1.394932410886878E+00,  1.609621318500585E-03,
2458325.291666667, A.D. 2018-Jul-25 19:00:00.0000,  5.280267723094701E-01, -1.183989736331009E+00,  5.151499339837163E-01,  1.079027835838804E-02,  4.266580381202791E-03,  3.099128404419348E-03,  8.056844806797542E-03,  1.394999434586322E+00,  1.607516254609594E-03,
2458325.333333333, A.D. 2018-Jul-25 20:00:00.0000,  5.284763172637755E-01, -1.183811850125644E+00,  5.152790155847700E-01,  1.078787916551055E-02,  4.271957212642358E-03,  3.096788404582712E-03,  8.057231396825720E-03,  1.395066370574746E+00,  1.605411189565764E-03,
2458325.375000000, A.D. 2018-Jul-25 21:00:00.0000,  5.289257622163747E-01, -1.183633739918588E+00,  5.154079996806362E-01,  1.078547827657306E-02,  4.277332462508522E-03,  3.094448155445922E-03,  8.057617480277024E-03,  1.395133218852103E+00,  1.603306123399929E-03,
2458325.416666667, A.D. 2018-Jul-25 22:00:00.0000,  5.293751070966067E-01, -1.183455405775730E+00,  5.155368862609292E-01,  1.078307569209755E-02,  4.282706131178573E-03,  3.092107657114256E-03,  8.058003057151182E-03,  1.395199979418347E+00,  1.601201056142798E-03,
2458325.458333333, A.D. 2018-Jul-25 23:00:00.0000,  5.298243518338401E-01, -1.183276847762946E+00,  5.156656753152694E-01,  1.078067141260499E-02,  4.288078219029485E-03,  3.089766909692703E-03,  8.058388127447942E-03,  1.395266652273434E+00,  1.599095987824916E-03,
2458325.500000000, A.D. 2018-Jul-26 00:00:00.0000,  5.302734963574575E-01, -1.183098065946095E+00,  5.157943668332793E-01,  1.077826543861550E-02,  4.293448726437740E-03,  3.087425913286040E-03,  8.058772691167053E-03,  1.395333237417319E+00,  1.596990918476740E-03,
2458325.541666667, A.D. 2018-Jul-26 01:00:00.0000,  5.307225405968631E-01, -1.182919060391022E+00,  5.159229608045862E-01,  1.077585777064828E-02,  4.298817653779409E-03,  3.085084667998784E-03,  8.059156748308260E-03,  1.395399734849959E+00,  1.594885848128598E-03,
2458325.583333333, A.D. 2018-Jul-26 02:00:00.0000,  5.311714844814903E-01, -1.182739831163553E+00,  5.160514572188237E-01,  1.077344840922156E-02,  4.304185001430255E-03,  3.082743173935162E-03,  8.059540298871341E-03,  1.395466144571316E+00,  1.592780776810657E-03,
2458325.625000000, A.D. 2018-Jul-26 03:00:00.0000,  5.316203279407867E-01, -1.182560378329503E+00,  5.161798560656274E-01,  1.077103735485270E-02,  4.309550769765541E-03,  3.080401431199187E-03,  8.059923342856058E-03,  1.395532466581347E+00,  1.590675704552994E-03,
2458325.666666667, A.D. 2018-Jul-26 04:00:00.0000,  5.320690709042215E-01, -1.182380701954670E+00,  5.163081573346378E-01,  1.076862460805812E-02,  4.314914959160126E-03,  3.078059439894623E-03,  8.060305880262186E-03,  1.395598700880016E+00,  1.588570631385568E-03,
2458325.708333333, A.D. 2018-Jul-26 05:00:00.0000,  5.325177133012921E-01, -1.182200802104832E+00,  5.164363610155009E-01,  1.076621016935331E-02,  4.320277569988550E-03,  3.075717200124934E-03,  8.060687911089515E-03,  1.395664847467284E+00,  1.586465557338165E-03,
2458325.750000000, A.D. 2018-Jul-26 06:00:00.0000,  5.329662550615107E-01, -1.182020678845756E+00,  5.165644670978657E-01,  1.076379403925286E-02,  4.325638602624866E-03,  3.073374711993380E-03,  8.061069435337836E-03,  1.395730906343116E+00,  1.584360482440488E-03,
2458325.791666667, A.D. 2018-Jul-26 07:00:00.0000,  5.334146961144111E-01, -1.181840332243194E+00,  5.166924755713854E-01,  1.076137621827048E-02,  4.330998057442711E-03,  3.071031975602962E-03,  8.061450453006944E-03,  1.395796877507476E+00,  1.582255406722119E-03,
